Date,20211116_145058_0242
Motor Name,desk
Record ID, Time(ms), X-Accel, Y-Accel, Z-Accel, Motor Speed
1118,279500,0.1362694,0.169598,0.10935216,0
1119,279750,0.1499789,0.1538154,0.11493535,0
1120,280000,0.1279231,0.11490517,0.1462717,0
1121,280250,0.10479338,0.1339943,0.11158095,0
1122,280500,0.134638,0.1263742,0.1493357,0
1123,280750,0.1334847,0.1284503,0.12083163,0
1124,281000,0.1306834,0.131836,0.11592764,0
1125,281250,0.133645,0.1538533,0.1271852,0
1126,281500,0.11457392,0.12037128,0.12443686,0
1127,281750,0.11317142,0.12122262,0.1599593,0
1128,282000,0.1321081,0.1779975,0.1452176,0
1129,282250,0.1491988,0.1403894,0.126019,0
1130,282500,0.1484329,0.1410881,0.1340614,0
1131,282750,0.1321448,0.11756756,0.1727123,0
1132,283000,0.1273528,0.1230463,0.1584755,0
1133,283250,0.1275478,0.12205172,0.1107557,0
1134,283500,0.11321223,0.1078888,0.1481851,0
1135,283750,0.12072033,0.1531744,0.11089554,0
1136,284000,0.10332789,0.141849,0.1370201,0
1137,284250,0.1579234,0.1350175,0.1251575,0
1138,284500,0.1504988,0.1520499,0.1700644,0
1139,284750,0.1462331,0.1316241,0.1272402,0
1140,285000,0.1440302,0.1268908,0.1754363,0
1141,285250,0.1327332,0.136135,0.10912689,0
1142,285500,0.11355967,0.1261031,0.1286235,0
1143,285750,0.12251214,0.1375929,0.1322037,0
1144,286000,0.10761233,0.1433662,0.130302,0
1145,286250,0.10939296,0.1523657,0.159491,0
1146,286500,0.09930884,0.141429,0.11065156,0
1147,286750,0.1624493,0.1480273,0.1292968,0
1148,287000,0.10752969,0.1430287,0.1574136,0
1149,287250,0.1408206,0.11127002,0.10820149,0
1150,287500,0.10502963,0.1544478,0.1660132,0
1151,287750,0.1324991,0.1372701,0.1766488,0
1152,288000,0.1410303,0.1535189,0.1282402,0
1153,288250,0.1579512,0.12078843,0.1290186,0
1154,288500,0.1504649,0.1286811,0.1284381,0
1155,288750,0.09428886,0.1416138,0.1517154,0
1156,289000,0.1257757,0.1696455,0.1408923,0
1157,289250,0.11276224,0.1697477,0.1545555,0
1158,289500,0.1328331,0.1407346,0.1304499,0
1159,289750,0.1453299,0.1451801,0.10432619,0
1160,290000,0.1321065,0.1397707,0.11002059,0
1161,290250,0.10042764,0.1278095,0.12406018,0
1162,290500,0.1276929,0.148187,0.1139533,0
1163,290750,0.1332037,0.1419001,0.10813817,0
1164,291000,0.10132645,0.11749207,0.1475723,0
1165,291250,0.10733879,0.11719202,0.10869633,0
1166,291500,0.1602988,0.11506578,0.132031,0
1167,291750,0.1360474,0.1253691,0.1278632,0
1168,292000,0.142094,0.10725681,0.1096661,0
1169,292250,0.11843036,0.1296258,0.1295042,0
1170,292500,0.131939,0.1428425,0.1270296,0
1171,292750,0.1639872,0.1642111,0.12277976,0
1172,293000,0.1343654,0.1518606,0.1318372,0
1173,293250,0.1527437,0.13842,0.1288636,0
1174,293500,0.1306986,0.1056869,0.1415519,0
1175,293750,0.1566665,0.1267488,0.1353713,0
1176,294000,0.12412568,0.12000678,0.1476266,0
1177,294250,0.1529294,0.128423,0.10120109,0
1178,294500,0.12268429,0.1310275,0.11984122,0
1179,294750,0.1596105,0.11178929,0.1489841,0
1180,295000,0.1258729,0.1732374,0.1136854,0
1181,295250,0.1268006,0.12324315,0.1468972,0
1182,295500,0.1469736,0.11840935,0.1512014,0
1183,295750,0.12196267,0.1281852,0.11282478,0
1184,296000,0.1649619,0.11316838,0.1916566,0
1185,296250,0.1710738,0.11996027,0.181588,0
1186,296500,0.1428008,0.1371759,0.1332241,0
1187,296750,0.1557067,0.10687776,0.1298107,0
1188,297000,0.1760342,0.12041607,0.1395273,0
1189,297250,0.1337798,0.1311952,0.1301984,0
1190,297500,0.139122,0.1344211,0.13877,0
1191,297750,0.10536586,0.1263294,0.1497405,0
1192,298000,0.1435303,0.1347819,0.1825521,0
1193,298250,0.11878079,0.1396215,0.168828,0
1194,298500,0.128449,0.1742849,0.1431016,0
1195,298750,0.10830085,0.1328262,0.1488429,0
1196,299000,0.12268278,0.1404505,0.10550211,0
1197,299250,0.1286872,0.1415057,0.1405394,0
1198,299500,0.1312356,0.1497596,0.1973735,0
